COMPANY;NAME;EMPLOYEES;SUMMARY;PROFIT_MARGINS;NET_INCOME;REVENUE_GROWTH;TOTAL_REVENUE;OPERATING_MARGIN;DEBT_TO_EQUITY;FOREWARD_PE;PE;REVENUE_PER_SHARE;DIVIDEND_YIELD;NBR_SHARES;MARKET_CAP;TOTAL_DEBT
GBT.PA;Guerbet SA;2730.0;"Guerbet SA engages in the development and marketing of contrast media products, delivery systems, medical devices, and related solutions. The company offers Optiray and Xenetix, which are non-ionic monomeric and iodinated contrast agents; Telebrix Gastro, a meglumine ioxitalamate solution; Conray, an iothalamate meglumine injection; Micropaque/Microtrast, a diagnostic imaging interconnected solution; Dotarem, a gadoteric acid-gadoterate meglumine, and Artirem, a gadoteric acid that acts as a contrast agent for MRI, as well as prefilled syringes, injectors, accessories, and consumables for MRI, CT, and Cath Lab. It also provides digital solutions, such as Contrast&Care, an injection management solution; Dose&Care, an X-ray dose management solution; and icobrain, a cloud-based AI solution to quantify disease-specific brain structures for acute and chronic neurological conditions on MR and CT, as well as OptiProtect services. In addition, the company provides products for interventional radiology, including Lipiodol ethyl esters of iodinated fatty acids of poppyseed oil; Vectorio, a mixing and injection system for conventional trans-arterial chemoembolization; Patent Blue V, a blue dye; Axessio, a peripheral micro guidewire; and SeQure and DraKon, which are microcatheters. Further, it offers Hydra Vision, a digital imaging system for urological, gastroenterological, and gynecological treatment, as well as planning and diagnostic procedures; and urology accessories and consumables. The company was founded in 1926 and is headquartered in Villepinte, France.";0.04435;32637000.0;0.068;735910976.0;0.05357;82.336;5.981763;14.057143;58.33;0.0422;4563069.0;248542656.0;333537984.0
GUI.PA;Guillemot Corporation S.A.;208.0;"Guillemot Corporation S.A. designs, manufactures, and sells interactive entertainment hardware and accessories in France, Germany, the United Kingdom, Spain, the United States, Canada, Italy, China, Belgium, and Romania. It offers digital hardware and peripherals under the Hercules brand name; PC and console gaming accessories under the Thrustmaster brand name; and DJ solutions for various connected devices under the DJUCED brand name. Guillemot Corporation S.A. was founded in 1984 and is based in Chantepie, France.";0.07755;13707000.0;0.344;176755008.0;0.1879;7.593;;6.7692304;11.59;0.019299999;4919605.0;201442560.0;6866000.0
PIG.PA;;;;;;;;;;;;;;;;
RMS.PA;Hermès International Société en commandite par actions;18428.0;"Hermès International Société en commandite par actions engages in the production, wholesale, and retail of various goods. The company offers leather goods and saddlery, such as bags for men and women, clutches, briefcases, luggage, small leather goods, diaries and writing objects, saddles, bridles, and a range of equestrian products and clothing; ready-to-wear garments for men and women; and accessories, including jewelry, belts, hats, gloves, the Internet of Things products, and shoes. It also provides silk and textiles for men and women; art of living and tableware products; perfumes; and watches. In addition, the company is also involved in weaving, engraving, printing, dyeing, finishing, and producing textiles; and purchasing, tanning, dyeing, finishing, and selling precious leathers. It sells its products through a network of 303 stores worldwide. The company also sells watches, perfumes, and tableware through a network of specialized stores. Hermès International Société en commandite par actions was founded in 1837 and is based in Paris, France. Hermès International Société en commandite par actions operates as a subsidiary of H51 SAS.";0.28488;2912000000.0;0.293;10222000128.0;0.40882;19.614;90.26989;96.21499;97.724;0.006;32803266.0;133002526720.0;2015000064.0
HCO.PA;High Co. SA;535.0;"High Co. SA provides marketing solutions to various retailers and brands worldwide. The company offers brand platform, communication strategy, social media engagement, and media strategy services; and service design services, SMS and push notifications, mobile apps and websites, and loyalty programs. It also provides data collection and analysis, targeting and personalization drivers, predictive algorithms, and GDPR compliant technologies; and promotion mechanics, multi-channel distribution, logistics and merchandising, and operational management and coupon clearing services. High Co. SA was founded in 1990 and is headquartered in Aix-en-Provence, France.";0.081420004;11167000.0;;137448992.0;0.11306;16.047;12.282052;23.252426;6.647;0.0646;7556255.0;98420128.0;15881000.0
HOP.PA;;;;;;;;;;;;;;;;
NK.PA;Imerys S.A.;17000.0;"Imerys S.A. provides mineral-based specialty solutions for various industries worldwide. The company operates in Performance Minerals and High Temperature Solutions segments. It provides additives for interior decorative paints, as well as marine protection, facade coating, can coating, etc.; rubber, tires, medical rubber, and cables; and adhesives and sealants. The company also offers minerals for technical ceramics and traditional ceramics comprising floor and wall tiles, large slabs, sanitaryware, and tableware; and components for the production of high purity silicon metal for used to manufacture aluminum alloys, electronics, and solar panels, as well as for construction industry, such as insulation ceiling tiles. In addition, it provides functional additives for plastics and thermoset for use in automotive, construction, packaging, and hygiene industries; fillers and coatings for graphic paper, as well as board and packaging applications; filtration agents for liquids and blood plasma; and graphite and carbon-based solutions for lithium-ion and alkaline batteries, polymers, fuel cells, carbon brushes, and others. Further, the company offers refractory minerals and solutions for high-temperature industrial processes; bentonite for foundry molds; alumina and zirconia for abrasives; and high-performance binders for dry mix mortars and floor screeds in the construction industry. It serves construction, paper and board, mobile energy, steelmaking, agriculture, food, automotive, and cosmetics industries. The company was incorporated in 1880 and is headquartered in Paris, France. Imerys S.A. is a subsidiary of Belgian Securities BV.";0.06072;290700000.0;0.229;4787599872.0;0.09919;64.228;5.7718945;41.49341;56.538;0.047;33213647.0;2396872448.0;2236100096.0
IPH.PA;;;;;;;;;;;;;;;;
ITP.PA;Interparfums SA;298.0;Interparfums SA creates, manufactures, and distributes perfumes through proprietary basis or license agreements with brands in ready-to-wear, fashion, jewelry, and accessories sectors. It serves customers under Boucheron, Coach, Jimmy Choo, Karl Lagerfeld, Kate Spade, Lanvin, Montblanc, Moncler, Paul Smith, Repetto, Rochas, S.T. Dupont, Van Cleef & Arpels, and other brand names. The company distributes its products through wholly owned distribution subsidiaries or joint ventures, independent companies, subsidiaries of luxury good corporations, and duty-free operators worldwide. Interparfums SA was founded in 1982 and is headquartered in Paris, France. Interparfums SA is a subsidiary of Interparfums Holding SA.;0.12677;71095000.0;0.292;560827008.0;0.17987;23.088;43.904762;72.143974;9.335;0.0175;16822957.0;2626238464.0;125443000.0
IVA.PA;;;;;;;;;;;;;;;;
IPN.PA;Ipsen S.A.;4500.0;"Ipsen S.A. operates as a biopharmaceutical company worldwide. The company provides drugs in the areas of oncology, neuroscience, gastroenterology, cognitive disorders, and rare diseases. It offers Somatuline for neuroendocrine tumors and acromegaly; Decapeptyl for the treatment of advanced metastatic prostate cancer; Cabometyx for renal cell and second-line hepatocellular carcinoma; Onivyde for second-line metastatic pancreatic cancer; Dysport for motor muscular disorders and medical aesthetics; NutropinAq for growth failure in children due to growth hormone (GH) deficiency, turner syndrome, chronic renal failure, and GH deficiency in adults; and Increlex for growth failure in children and adolescents. The company also offers Smecta for chronic and acute diarrhea, and pain associated with functional bowel diseases; Forlax for constipation; Fortrans/Eziclen for bowel cleansing prior to endoscopy, X-ray examination, and colonic surgery; and Tanakan for cognitive disorders in adults, vertigo of vestibular origin and vestibular rehabilitation, and tinnitus. In addition, it provides Xermelo for the carcinoid syndrome; Cometriq for medullary thyroid cancer; Smebiocta/SmectaFlora Protect, a food supplement; SmectaGas, a medical device used in the symptomatic treatment of gas-related gastrointestinal disorders and relief of gas-related symptoms; and Etiasa for inflammatory bowel diseases. Further, the company offers other consumer healthcare products in the gastro-intestinal area, including Buscopan, Clin4000, Prontalgine, Suppositoria Glycerini, Mucothiol, Floractin, and Mucodyne. Ipsen S.A. has agreements with Debiopharm; Exelixis; Galderma; Blueprint Medicines; TerSera Therapeutics; Rhythm Pharmaceuticals; Teijin; Braintree Laboratories; Ethypharm; Schwabe; BAKX Therapeutics Inc.; and Exicure. The company was founded in 1929 and is headquartered in Boulogne-Billancourt, France.";0.23024;734800000.0;0.155;3200600064.0;0.31563;37.513;13.778409;14.773073;38.86;0.0121;30388321.0;8002607104.0;1150200064.0
IPS.PA;Ipsos SA;19503.0;"Ipsos SA, through its subsidiaries, provides survey-based research services for companies and institutions in Europe, the Middle East, Africa, the Americas, and the Asia-Pacific. The company offers services in the information production and analysis chain, including data collection, data processing and integration, data analysis, information delivery and presentation, and information activation. It also provides audience measurement, automotive and mobility development, brand health tracking, channel performance, corporate reputation, creative excellence, customer experience, healthcare, innovation, Ipsos MMA, Ipsos UU, market strategy and understanding, observer, public affairs, social intelligence analytics, and other specialist services, as well as research methodologies, such as device agnosticism, programmatic sampling, and digital face-to-face interview. In addition, the company offers online and mobile integrated services and device agnostic solutions that include online surveys adapted to laptops, smartphones, and tablets; and qualitative research services, as well as operates Ipsos.Digital, a do-it-yourself platform. Further, it provides artificial intelligence and data science solutions that develops and provides analytical tools based on data science, machine learning, big analytics, and modelling; and behavioral science and neuroscience solutions, as well as operates Ipsos Knowledge Centre for teams and clients. Ipsos SA was incorporated in 1975 and is headquartered in Paris, France.";0.086780004;197424992.0;0.129;2275131904.0;0.12483;44.459;17.34733;18.703703;51.193;0.023;39396697.0;2001168128.0;640404992.0
ITE.PA;;;;;;;;;;;;;;;;
JCQ.PA;Jacquet Metals SA;2951.0;Jacquet Metals SA engages in the distribution of specialty steels. It operates through three divisions: JACQUET, STAPPERT, and IMS Group. The company distributes stainless-steel and nickel alloys quarto plates, which are used in water, environment, energy, mechanical and forged metal construction, chemical and agri-food, gas processing and storage, pharmaceutical, and cosmetic sectors. It also distributes long stainless-steel products in the form of bars, profiles, welded tubes, and fittings that are used in the agri-food, chemical, petrochemical, pipefitting, energy, transport, and decoration sectors. In addition, the company distributes carbon, alloy, and stainless-steel engineering steels, and tool steels used in mechanical engineering, public works machinery, agricultural machinery, lifting machinery, car and HGV suppliers, and energy sectors. As of March 9, 2022, it operated through a network of 105 distribution facilities located in 24 countries in Europe, Asia, and North America. Jacquet Metals SA was founded in 1962 and is based in Saint-Priest, France.;0.07461;167744000.0;0.626;2248250880.0;0.10022;89.68;5.486111;32.443535;97.226;0.056900002;11870602.0;363343136.0;504000000.0
DEC.PA;;;;;;;;;;;;;;;;
KOF.PA;Kaufman & Broad S.A.;778.0;Kaufman & Broad S.A. operates as a property developer and builder in France. It designs, develops, builds, and sells single-family homes in communities, apartments, offices, shops, and logistics platforms and business parks. Kaufman & Broad S.A. was founded in 1968 and is based in Neuilly-sur-Seine, France.;0.03508;43857000.0;-0.077;1250338944.0;0.07617;78.195;6.5070424;12.955693;58.821;0.072;13197876.0;501570304.0;187636000.0
KER.PA;Kering SA;41519.0;"Kering SA develops, designs, manufactures, markets, and sells apparel and accessories. The company offers shoes; leather goods, including handbags and wallets, purses, and other leather products; eyewear, textile accessories, etc.; and jewelry and watches, as well as ready-to-wear products for men and women. It also provides perfumes and cosmetics. The company provides Gucci, Saint Laurent, Bottega Veneta, Alexander McQueen, Balenciaga, Brioni, Boucheron, Pomellato, DoDo, Qeelin, Girard-Perregaux, Ulysse Nardin, and Kering Eyewear branded products. It sells its products through stores and e-commerce sites. As of December 31, 2021, it operated 1,565 stores. Kering SA sells its products in the Asia-Pacific, Western Europe, North America, Japan, and internationally. The company was formerly known as PPR SA and changed its name to Kering SA in June 2013. Kering SA was founded in 1963 and is based in Paris, France.";0.18868999;3689600000.0;0.234;19528200192.0;0.28678;83.919;;28.83967;157.496;0.0215;70647576.0;61550137344.0;11678999552.0
KORI.PA;;;;;;;;;;;;;;;;
MMB.PA;;;;;;;;;;;;;;;;
LSS.PA;Lectra SA;2500.0;"Lectra SA designs smart industrial solutions for fashion, automotive, and furniture markets. The company's solutions include software, automated cutting equipment, and related services, which enable customers to automate and optimize product design, development, and manufacture of garments, car seats and interiors, airbags, and sofas, as well as to digitalize their processes. It also offers technical maintenance, support, training, and consulting services; and sells consumables and parts. The company operates in Europe, the Americas, the Asia-Pacific, and internationally. Lectra SA was founded in 1973 and is headquartered in Paris, France.";0.081099994;39875000.0;0.61;491700000.0;0.12187;35.499;;59.907402;13.033;0.0105;26953978.0;1219911936.0;155155008.0
LR.PA;;;;;;;;;;;;;;;;
LIN.PA;Linedata Services S.A.;1023.0;"Linedata Services S.A. engages in development and distribution of financial software in Southern Europe, Northern Europe, North America, and Asia. The company operates through Asset Management, Lending & Leasing, and Other Activities segments. It provides asset management solutions for asset managers and alternative managers, as well as transfer agents; software for fund accounting, NAV oversight, and transfer agency; data analytics and management services; and solutions for employee savings and insurance, and pension funds. The company also offers solutions for lenders and lessors, such as commercial and syndicated lending, as well as for automotive, consumer, and equipment finance; and digitalization, marketplace, outsourced spreading, professional and hosting, and remarketing services, as well as business process as a service. In addition, it provides advisory, risk and research, middle and office, and risk services, as well as technology solutions. The company was incorporated in 1998 and is headquartered in Neuilly-sur-seine, France.";0.17658001;28288000.0;0.022;160196000.0;0.24579;69.331;10.0;11.265781;25.025;0.0437;2628638.0;221900800.0;101080000.0
FII.PA;;;;;;;;;;;;;;;;
OR.PA;L'Oréal S.A.;85412.0;L'Oréal S.A., through its subsidiaries, manufactures and sells cosmetic products for women and men worldwide. The company operates through four divisions: Consumer Products, L'oréal Luxe, Professional Products, and Active Cosmetics. It offers shampoos, hair care products, shower gels, skin care products, cleansers, hair colors, styling products, deodorants, sun care products, make-up, perfumes, etc. The company provides its products under the L'Oréal Paris, Garnier, Maybelline New York, NYX Professional Makeup, Essie, Niely, Dark and Lovely, Lancôme, Yves Saint Laurent Beauté, Giorgio Armani Beauty, Kiehl's, Urban Decay, Biotherm, Ralph Lauren, IT Cosmetics, L'Oréal Professionnel, Kérastase, Redken, Matrix, Biolage, Pureology, Decléor, Carita, Vichy, La Roche-Posay, SkinCeuticals, Roger&Gallet, CeraVe, Stylenanda, Mixa, Magic Mask, Prada, Helena Rubinstein, Valentino, Mugler, Shu Uemura, Viktor&Rolf, Azzaro, Diesel, Atelier Cologne, Cacharel, and Yue Sai brands. It sells its products through distribution channels, such as hair salons, mass-market retail channels, perfumeries, department stores, pharmacies, drugstores, medispas, branded retail, travel retail, and e-commerce. L'Oréal S.A. was founded in 1909 and is headquartered in Clichy, France.;0.15391;5457299968.0;0.209;35457298432.0;0.19481;30.831;45.308804;54.384853;65.018;0.012999999;232541998.0;192285294592.0;7995299840.0
LBIRD.PA;;;;;;;;;;;;;;;;
MC.PA;LVMH Moët Hennessy - Louis Vuitton, Société Européenne;157953.0;"LVMH Moët Hennessy - Louis Vuitton, Société Européenne operates as a luxury goods company worldwide. The company offers champagnes, wines, and spirits under the Clos des Lambrays, Château d'Yquem, Dom Pérignon, Ruinart, Moët & Chandon, Hennessy, Veuve Clicquot, Ardbeg, Château Cheval Blanc, Glenmorangie, Krug, Mercier, Chandon, Cape Mentelle, Newton Vineyard, Cloudy Bay, Belvedere, Terrazas de los Andes, Bodega Numanthia, Cheval des Andes, Woodinville, Ao Yun, Clos19, and Volcan de mi Tierra brands. It also provides fashion and leather products under the Berluti, Celine, Christian Dior, Emilio Pucci, FENDI, Givenchy, Kenzo, Loewe, Loro Piana, Louis Vuitton, Marc Jacobs, Moynat, Patou, and RIMOWA brands. In addition, the company offers perfumes and cosmetics under the Acqua di Parma, Benefit Cosmetics, Cha Ling, Fenty Beauty by Rihanna, Fresh, Givenchy Parfums, Guerlain, KVD Beauty, Kenzo Parfums, Maison Francis Kurkdjian, Make Up For Ever, Marc Jacobs Beauty, Officine Universelle Buly, Parfums Christian Dior, and Perfumes Loewe brands; watches and jewelry under the Bulgari, Chaumet, Fred, Hublot, Repossi, TAG Heuer, Tiffany & Co., and Zenith brands; and custom-designed yachts under the Feadship brand name, as well as designs and builds luxury yachts under the Royal Van Lent brand. Further, it provides daily newspapers under the Les Échos brand; Belmond, a luxury tourism service; home other activities under the Belmond, Cheval Blanc, Connaissance des Arts, Cova, Investir, Jardin d'Acclimatation, La Samaritaine, Le Parisien, and Radio Classique brands; and selective retailing products under the DFS, La Grande Epicerie de Paris, Le Bon Marché Rive Gauche, Sephora, and Starboard Cruise Services brands, as well as operates Jardin d'Acclimatation, a leisure and amusement park. The company operates 5,556 stores. LVMH Moët Hennessy - Louis Vuitton, Société Européenne was incorporated in 1923 and is headquartered in Paris, France.";0.18357;13267999744.0;0.281;72278999040.0;0.27294;70.049;24.287865;69.16309;143.676;0.0178;250314427.0;324585717760.0;36925001728.0
MDM.PA;Maisons du Monde S.A.;6614.0;"Maisons du Monde S.A., through its subsidiaries, creates and distributes home decoration items and furniture in France and internationally. The company's decorative products include bed linen products, carpets, candles, pillows and cushions, clocks, tableware, lamps, kitchen utensils, mirrors and frames, vases, storage units, curtains and net curtains, and bath products. It also provides furniture, such as sofas, chairs, beds, mattresses and bedframes, floor lamps, tables, and junior furniture; and tables and storage units comprising bookshelves, wardrobes, and cupboards, as well as outdoor furniture. In addition, the company offers warehouse logistics and order preparation services, as well as container transport services between harbor and warehouses. As of December 31, 2021, it operated 357 stores in nine countries; and an e-commerce platform. The company also offers its products through four catalogues covering general, outdoor furniture, junior, and B2B. It provides its products under the Maisons du Monde brand. The company was formerly known as Magnolia (BC) SAS. Maisons du Monde S.A. was founded in 1996 and is headquartered in Vertou, France.";0.051409997;55356000.0;-0.092;1289772032.0;0.07873;119.682;5.662576;279.69696;28.805;0.0551;26018947.0;406136608.0;790499968.0
MTU.PA;;;;;;;;;;;;;;;;
MKEA.PA;;;;;;;;;;;;;;;;
MAU.PA;;;;;;;;;;;;;;;;
MBWS.PA;;;;;;;;;;;;;;;;
MCPHY.PA;;;;;;;;;;;;;;;;
MEDCL.PA;;;;;;;;;;;;;;;;
MEMS.PA;;;;;;;;;;;;;;;;
MRN.PA;;;;;;;;;;;;;;;;
METEX.PA;METabolic EXplorer S.A.;462.0;METabolic EXplorer S.A. engages in the development and industrial of industrial fermentation processes as alternatives to petrochemical processes worldwide. Its products are used in animal nutrition and health, textiles, and polymers industries. The company was incorporated in 1999 and is based in Saint-Beauzire, France.;0.49027002;84118000.0;136.895;171575008.0;-0.08355;18.334;;0.9098919;4.703;;30628536.0;99431584.0;28385000.0
MMT.PA;Métropole Télévision S.A.;2240.0;"Métropole Télévision S.A. provides a range of programs, products, and services on various media. It operates through four segments: Television, Radio, Production and Audiovisual Rights, and Diversification. The company operates free-to-air channels, including M6, W9, 6TER, and Gulli; pay channels, such as Paris Première, Téva, sérieclub, Canal J, Tiji, M6 Music, MCM, MCM Top, and RFM TV; on-demand televisions comprising 6play, Gulli Max, and Gulli Replay; and advertising agency, as well as produces news magazines comprising Capital, Zone Interdite, Enquête Exclusive, 66 Minutes, and Enquêtes criminelles for W9. It also operates radio stations that include RTL, RTL2, and Fun Radio; distributes audiovisual film rights; and produces and co-produces films. In addition, the company engages in the TV channel broadcasting business; production, co-production, or co-distribution of short and long-playing formats, which comprise singles and albums, as well as compilations on physical and digital formats; and events and shows, including concerts, stand-up comedians, music shows, exhibitions, etc. Further, it engages in the program production, digital production and publishing, merchandising rights exploitation, estate agency, animated feature films production, Internet content and access provision, print publications, and teleshopping program activities. It also provides training and wholesale trade services; sells house; and develops cinematographic works. Métropole Télévision S.A. was incorporated in 1986 and is headquartered in Neuilly-sur-Seine, France.";0.18033001;254200000.0;0.03;1409600000.0;0.24454;;8.76259;5.5565696;11.018;0.077800006;63053437.0;1537956480.0;
ML.PA;Compagnie Générale des Établissements Michelin Société en commandite par actions;117540.0;"Compagnie GÃ©nÃ©rale des Ãtablissements Michelin SociÃ©tÃ© en commandite par actions manufactures and sells tires worldwide. It operates through three segments: Automotive and Related Distribution, Road Transportation and Related Distribution, and Specialty Businesses and Related Distribution. The company offers tires for private use covering cars, motorcycles, bikes, scooters, and mopeds; and professional use, such as freight and passenger transport, tradesmen, professional and UV fleets, civil engineering, agriculture, aircrafts, surface mining, and metros and trams. It is also involved in the provision of tire-related services, including development of mobility solutions for fleet managers, vehicle manufacturers, farmers, distributors, and individuals; mobility services, such as road maps, mobile apps, itineraries, and travel guides; lifestyle products comprising car and bike accessories, shoe soles, and sports and leisure gears; and high-tech materials that include 3D printing, chemical and specialty, rubber, biosourced, recycled, and hydrogen materials. The company was founded in 1863 and is headquartered in Clermont-Ferrand, France.";0.080520004;1786000000.0;0.196;22304000000.0;0.12747;57.973;2.2583025;2.4627767;125.142;0.0153;164925632.0;4370414080.0;7991000064.0
MUN.PA;Micropole S.A.;1129.0;"Micropole S.A. operates as a consulting, engineering, and training company in France and internationally. It engages in the development and integration of decision-support, performance management, digital transformation, and data governance solutions. The company offers its solutions in the areas of operational management, financial management, BI master plan, smart BI, and data analytics; digital marketing, customer relationship, customer knowledge, mobility multi devices, and e-commerce; master data management, data quality, enterprise architecture, and GDPR compliance, as well as operates data science platform, a services platform in the cloud; and go cloud and security, and cloud and data. The company was formerly known as Micropole-Univers and changed its name to Micropole S.A. in July 2010. Micropole S.A. was founded in 1987 and is headquartered in Levallois-Perret, France.";0.02362;2885000.0;0.158;122117000.0;0.048249997;60.601;17.457142;16.972223;4.198;;18939624.0;34103088.0;31323000.0
NANO.PA;;;;;;;;;;;;;;;;
NAVYA.PA;;;;;;;;;;;;;;;;
NEOEN.PA;Neoen S.A.;288.0;Neoen S.A., an independent renewable energy production company, engages in the design, development, finance, construction project management, and operation of renewable energy power plants. The company operates solar, wind, and energy storage plants. It operates in Argentina, Ecuador, El Salvador, Jamaica, Mexico, the United States, Finland, France, Ireland, Mozambique, Portugal, Zambia, Sweden, Croatia, and Australia. Neoen S.A. was founded in 2008 and is headquartered in Paris, France. Neoen S.A. is a subsidiary of Impala SAS.;0.1229;41000000.0;0.191;333600000.0;0.56775004;214.95;57.710144;995.5;3.468;0.0023;47111124.0;4255085568.0;2953200128.0
NRO.PA;Neurones S.A.;5869.0;"Neurones S.A., an information technology (IT) services company, provides infrastructure, application, and consulting services in France and internationally. Its infrastructure services include infrastructure management, clouds, user support, DevOps, cybersecurity, IT service management, information system governance, and automation. The company also provides application services in the areas of SAP integration and outsourcing; mobility, data, IoT, digital, agile, UX/UI, and DevOps; IT consulting for finance, big data, AI and blockchain; content management, business process management, paperless process; and IT training and working with change management. In addition, it offers consulting services, including management and digital transformation, and digital marketing consulting; digital transformation services in the areas of agile/scrum, DevOps, CI/CD, cloud, infrastructure as code, cyber security, analytics, big data, mobility, digital workplace, connected devices, innovations, client experience, UX/UI, and digital marketing, as well as internal process digitization, ECM/BPM, RPA, dematerialization, AI, predictive maintenance, machine learning, and blockchain; and managed services/outsourcing services. The company serves banking/insurance, services/consumer goods, energy/utilities/healthcare, technologies/media/telecoms, industry/public works and civil engineering, and public sector markets. Neurones S.A. was founded in 1984 and is headquartered in Nanterre, France.";0.065019995;37706000.0;0.076;579878976.0;0.106300004;10.008;31.016949;28.818897;23.946;0.0286;8277993.0;886521472.0;35322000.0
NEX.PA;Nexans S.A.;25000.0;Nexans S.A. manufactures and sells cables in France and internationally. It operates through four segments: Building & Territories, High Voltage & Projects, Telecom & Data, and Industry & Solutions. The Building & Territories segment provides cabling systems and smart energy solutions for buildings, smart cities/grids, e-mobility, local infrastructures, decentralized energy systems, and rural electrifications. The High Voltage & Projects segment offers design, engineering, financing, asset management, and systems management solutions for offshore wind farms, subsea interconnections, and land high voltage, as well as smart solutions for the oil and gas sector. The Telecom & Data segment helps customers to deploy copper and fiber optic infrastructures, which include data transmission, telecom networks, hyperscale data centers, and LAN cabling solutions. The Industry & Solutions segment provides customized cabling and connectivity solutions to support OEMs and industrial infrastructure project managers in transport, automatic devices, renewable energy, resources, and other sectors. It also offers wire rods, electrical wires, and winding wires. The company was incorporated in 1994 and is headquartered in Courbevoie, France.;0.03508;280000000.0;0.163;7981000192.0;0.05375;88.355;17.299067;52.585228;183.094;0.0128999995;27182669.0;4041177344.0;1434000000.0
NXI.PA;Nexity SA;8296.0;"Nexity SA operates as a real estate company in Europe and internationally. The company operates through Development, Services, and Other Activities divisions. It develops new homes and subdivisions; and new or refurbished office buildings, high-rises, business parks, logistics facilities, retail property, hotels, and other industrial spaces. The company also provides property management services comprising rental management, sales and lettings, and condominium managing agent services, as well as manages serviced residences for students and for seniors; distributes real estate products under the iSelection and PERL brands; offers real estate brokerage, and space planning services; and real estate services, including rental management and property management services. In addition, it engages in the villes and projets, and pre-development urban regeneration project activities; and investment activities, as well as startup in the incubation phase. The company serves individual, commercial, institutional, and local authority clients. Nexity SA was founded in 1995 and is headquartered in Paris, France.";0.02355;98206000.0;-0.142;4169571072.0;0.07518;78.11;5.3497534;11.74054;75.184;0.1043;39386808.0;1199623808.0;1463399936.0
COX.PA;;;;;;;;;;;;;;;;
ORA.PA;Orange S.A.;139698.0;"Orange S.A. provides various fixed telephony and mobile telecommunications, data transmission, and other value-added services to customers, businesses, and other telecommunications operators in France and internationally. It operates through France; Spain and Other European Countries; The Africa and Middle East; Enterprise; International Carriers & Shared Services; and Mobile Financial Services segments.  The company offers mobile services, such as voice, SMS, and data; fixed broadband and narrowband services, as well as fixed network business solutions, including voice and data; and convergence packages. It also sells mobile handsets, mobile terminals, broadband equipment, connected devices, and accessories. In addition, the company provides IT and integration services comprising unified communication and collaboration services, such as LAN and telephony, consultancy, integration, and project management; hosting and infrastructure services, including cloud computing; customer relations management and other applications services; security services; and video conferencing, as well as sells related equipment. Further, it offers national and international roaming services; online advertising services; and mobile virtual network operators, network sharing, and mobile financial services, as well as sells equipment to external distributors and brokers. Orange S.A. markets its products and services under the Orange brand. The company was formerly known as France Telecom and changed its name to Orange S.A. in July 2013. Orange S.A. was founded in 1990 and is headquartered in Issy-les-Moulineaux, France.";0.00548;8000000.0;0.007;42522001408.0;0.105500005;123.73;8.702564;5.9718475;16.004;0.07;1869829812.0;26798718976.0;43752001536.0
ORAP.PA;Orapi SA;1009.0;"Orapi SA, together with its subsidiaries, designs, manufactures, and sells products and solutions for hygiene and industrial maintenance worldwide. The company's products consist of cleaners, such as degreasers, disinfectants, hygiene and decontamination products, wiping pads, soaps, etc.; and lubricants, include greases and oils; and glues and adhesives, such as cyanoacrylates, anaerobes, and neoprenes. It also offers various wadding products, which include toilet papers and hand towels; waste bags; and personal protective equipment, such as gloves, masks, etc. The company operates under the Hexotol, Orapi Process, Orapi Hygiène, Proven, Orapi Technic, and Transnet brands. It serves customers in various sectors, such as industry, transport, leisure, collectivities, and health. The company was founded in 1968 and is based in Saint-Vulbas, France.";0.00086000003;195000.0;-0.143;226623008.0;0.03895;104.001;5.042105;2.8259585;34.756;;2123995.0;31475664.0;62048000.0
OREGE.PA;;;;;;;;;;;;;;;;
ORP.PA;Orpea SA;42289.0;"ORPEA SA operates nursing homes, assisted-living facilities, post-acute and rehabilitation hospitals, and psychiatric hospitals. Its nursing home facilities provide personalized support services; and logistical and residential services, including accommodation, meals, and laundry and room cleaning, as well as various daily event, entertainment, and therapeutic workshop services. The company's post-acute and rehabilitation hospitals offer services for geriatrics, musculoskeletal, nervous system, cardiovascular, hematology, and oncology conditions, as well as patients in a persistent vegetative state or in a minimally conscious state. Its psychiatric hospitals provide services for the patients with mood disorders, anxiety disorders, obsessive-compulsive disorders, addictions, eating disorders, sleep disorders, personality disorders, ageing-related psychiatric disorders, psychosis, over exhaustion or burn-out, chronic fatigue syndrome, fibromyalgia, psychosomatic conditions, and post-traumatic stress disorder conditions, as well as geriatric, child, young adult, parent-child, and public/private patients psychiatry services. In addition, the company offers home care services, including housekeeping services, such as cleaning, meals, ironing, gardening, and household errands; daily life assistance services comprising day or night supervision, assistance with hygiene tasks, and meal-time assistance; and movement assistance services. As of May 4, 2021, it operated 1,114 facilities with 111,801 beds. The company operates in France, Belgium, Spain, Italy, Ireland, Switzerland, Austria, Germany, the Czech Republic, Poland, the Netherlands, Luxembourg, Portugal, Brazil, Russia, Slovenia, Uruguay, Colombia, Mexico, Chile, Latvia, Croatia, and China. ORPEA SA was founded in 1989 and is headquartered in Puteaux, France.";0.01516;65185000.0;0.104;4298573824.0;0.091129996;321.317;5.773585;7.5;66.448;;55211972.0;1383325056.0;12246106112.0
OSE.PA;;;;;;;;;;;;;;;;
PARRO.PA;;;;;;;;;;;;;;;;
